"","school_id","student_id","ISCED_level","ISCED_orient","private_public_school","dimension_city","gender","index_immigration_status","mother_education","father_education","highest_education_parents","home_possessions","cultural_possessions","home_edu_resources","escs","video_games","sport_after_school","read_books","internet_social","meet_friends","study_before_school","study_after_school","out_of_school_study_time_per_week","learning_time_math","learning_time_lang","learning_time_science","learning_time_total","disciplinari_climate","subjective_well_being","enjoy_science","interest_broad_science","intrum_motiv_science","motivat","parent_emotional_support","test_anxiety","pv5math","pv5read","pv5scie"
"7091","38000303","38015430","Secondary_2nd","General",NA,NA,"Female","Native","L4","L6","L6",37075,-0.0652,-1.1119,0.6718,"Yes, but I don't use it","No","No","Yes","No","No","Yes",18,165,220,23,223,-0.7968,0.2947,-0.3793,-0.4375,-0.2874,-0.3344,NA,-0.7508,515.862,558.61,513.386
"7092","38000303","38011571","Secondary_2nd","General",NA,NA,"Female","Native","L6","L4","L6",47756,0.2293,1.1563,0.9611,"Yes, but I don't use it","Yes","No","Yes","Yes","No","Yes",33,165,440,23,223,-0.5465,-0.3381,0.0992,-0.2052,-0.3035,-0.4954,-0.5155,0.7186,557.709,544.438,530.863
"7093","38000303","38013234","Secondary_2nd","General",NA,NA,"Female","Native","L6","L2","L6",40482,2.1655,0.0321,1.169,"Yes, but I don't use it","Yes","No","Yes","Yes","Yes","Yes",21,165,220,23,223,-0.5803,-0.8455,-2.1154,-0.9308,0.0125,-0.2315,0.7454,1.5125,462.737,462.067,441.967
"7094","38000303","38008330","Secondary_2nd","General",NA,NA,"Female","Native","L2","L6","L6",37824,-0.0071,1.1563,0.472,"Yes, but I don't use it","Yes","No","Yes","Yes","No","Yes",4,165,275,23,223,-0.7211,0.6642,0.5094,-0.311,-0.8367,0.5952,-0.9087,0.3233,543.632,648.084,542.487
"7095","38000303","38007789","Secondary_2nd","General",NA,NA,"Female","Native","L4","L4","L4",45108,-0.1892,1.1563,0.4587,"Yes, and I use it","Yes","Yes","Yes","Yes","No","Yes",11,165,220,23,223,-0.3164,-0.3381,-1.7339,-0.2052,-0.7778,-0.2111,-0.4195,0.2594,587.457,718.81,570.84
"7096","38000303","38017998","Secondary_2nd","General",NA,NA,"Male","Native","L6","L6","L6",43286,1.0478,1.1563,1.1274,"Yes, but I don't use it","No","No","Yes","Yes","Yes","Yes",11,250,200,21,204,0.8934,-0.5064,0.8433,0.9138,0.267,-1.0795,-0.4195,0.3781,653.069,624.506,646.249
"7097","38000303","38005615","Secondary_2nd","General",NA,NA,"Male","Native","L4","L6","L6",40695,0.7777,-0.6134,1.3008,"Yes, and I use it","No","No","Yes","Yes","No","No",12,300,240,25,241,0.6605,0.3171,-0.8208,0.2913,0.3708,-0.2111,0.7454,1.0496,618.553,530.818,523.667
"7098","38000303","38002019","Secondary_2nd","General",NA,NA,"Male","Native","L3","L3","L3",37871,0.1508,1.1563,0.0502,"Yes, and I use it","No","Yes","Yes","No","No","Yes",5,300,240,25,241,0.8934,0.0171,2.1635,1.4766,1.356,0.6381,-1.1043,-0.6601,718.855,689.984,688.301
"7099","38000303","38000025","Secondary_2nd","General",NA,NA,"Male","Native","L4","L4","L4",36169,0.0058,1.1563,0.2336,"Yes, but I don't use it","Yes","No","Yes","No","No","Yes",31,300,240,25,241,0.8934,-0.3381,0.8433,0.0627,0.4152,0.4094,NA,0.7291,583.941,572.926,556.028
"7100","38000303","38009302","Secondary_2nd","General",NA,NA,"Male","Native","L6","L6","L6",47220,2.1655,1.1563,0.8174,"Yes, but I don't use it","Yes","No","Yes","Yes","No","Yes",16,275,220,40,223,0.8351,-0.3381,0.1458,0.1042,0.3708,-0.4849,NA,-0.1433,695.377,563.6,566.452
"7101","38000303","38003145","Secondary_2nd","General",NA,NA,"Male","Native","L4","L2","L4",35453,-0.1338,1.1563,-0.3507,"Yes, and I use it","Yes","Yes","Yes","Yes","No","Yes",NA,300,240,25,241,0.8934,0.6642,0.5094,0.324,0.317,-0.4495,-0.5704,-0.6788,747.01,706.331,668.31
"7102","38000303","38019107","Secondary_2nd","General",NA,NA,"Male","Native","L4","L6","L6",42577,1.0478,1.1563,1.2253,"Yes, but I don't use it","Yes","No","Yes","No","No","Yes",28,275,220,23,223,-0.6847,-0.5064,0.8931,0.4913,0.3708,0.0543,0.7454,2.5493,609.485,568.529,575.545
"7103","38000303","38015487","Secondary_2nd","General",NA,NA,"Male","Native","L6","L2","L6",39320,0.2162,1.1563,0.6097,"Yes, and I use it","Yes","Yes","Yes","Yes","Yes","Yes",14,165,220,23,223,0.3363,-0.3531,-0.8208,-0.2052,-0.7778,-1.454,-1.8389,1.1199,577.411,549.378,460.566
"7104","38000303","38018844","Secondary_2nd","General",NA,NA,"Male","Native","L6","L3","L6",40855,-0.222,1.1563,1.224,"Yes, and I use it","Yes","Yes","Yes","Yes","No","Yes",30,165,220,23,223,-0.998,-0.3381,-0.9821,-0.8161,-1.0999,-0.0958,-0.015,0.7291,552.64,534.525,538.942
"7105","38000303","38003929","Secondary_2nd","General",NA,NA,"Female","Native","L4","L6","L6",51187,2.1655,1.1563,1.6044,"Yes, but I don't use it","No","No","Yes","Yes","No","No",22,110,220,23,245,0.8934,0.2947,0.5094,0.438,0.0125,-0.1651,NA,-0.0746,650.818,644.256,571.847
"7106","38000303","38000545","Secondary_2nd","General",NA,NA,"Male","First-Generation","L6","L6","L6",46470,0.2737,1.1563,1.0791,"Yes, and I use it","Yes","Yes","Yes","No","No","Yes",15,165,220,32,245,0.5529,-0.5942,0.8904,1.4315,1.0728,0.1111,0.7454,1.1924,648.63,692.302,644.04
"7107","38000304","38008856","Secondary_2nd","General","Public",4,"Female","Native","L6","L2","L6",34354,-0.7273,-0.1108,0.4478,"Yes, and I use it","Yes","No","Yes","Yes","Yes","Yes",18,180,360,25,351,0.6558,-0.4838,-0.2145,0.5305,NA,-0.8285,-0.4195,-0.2067,379.327,378.172,377.204
"7108","38000304","38003654","Secondary_2nd","General","Public",4,"Female","Native","L4","L2","L4",35430,0.4793,-0.1108,-0.3515,"Yes, and I use it","No","No","Yes","Yes","Yes","Yes",11,180,420,25,337,-0.5184,0.3171,-0.8208,-1.3032,-0.7778,-0.8771,0.1104,1.0496,422.407,388.892,364.188
"7109","38000304","38018928","Secondary_2nd","General","Public",4,"Female","Native","L3","L2","L3",25696,-1.2278,-0.7026,-1.2031,"Yes, and I use it",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,406,NA,-0.604,NA,NA,NA,0.4094,-2.5582,0.3997,418.713,491.607,404.549
"7110","38000304","38009701","Secondary_2nd","General","Public",4,"Female","Native","L2","L2","L2",24950,-0.7273,-0.7218,-1.8628,"Yes, but I don't use it","No","No","Yes","Yes","Yes","Yes",5,180,240,25,295,NA,-0.4304,-0.3928,-2.4981,-0.7778,0.8748,-0.015,2.5493,427.786,444.099,484.647
"7111","38000304","38007398","Secondary_2nd","General","Public",4,"Female","Native","L2","L2","L2",27925,-0.522,-0.7026,-1.6088,"No","No","Yes","Yes","Yes","Yes","Yes",15,180,420,25,295,0.0039,-0.3381,-1.7339,-1.2847,0.3708,0.8598,-1.8389,1.0243,409.783,436.171,379.519
"7112","38000304","38018413","Secondary_2nd","General","Public",4,"Female","Native","L2","L2","L2",21975,-0.7273,-1.7837,-1.7241,"No","No","No","Yes","Yes","No","No",15,180,420,25,295,0.6605,-0.3381,0.5094,0.5305,0.3708,-0.5643,NA,0.7993,446.536,498.302,498.412
"7113","38000304","38001914","Secondary_2nd","General","Public",4,"Female","Native","L2","L2","L2",31324,-0.3696,0.0659,-1.5665,"Yes, but I don't use it","No","No","Yes","Yes","No","No",37,165,385,23,274,0.2829,-0.3381,0.08,0.5305,0.3708,-0.8771,NA,0.5209,389.087,395.759,355.545
"7114","38000304","38006340","Secondary_2nd","General","Public",4,"Female","Native","L4","L2","L4",42872,1.0478,-0.7218,0.7692,"No","Yes","Yes","Yes","Yes","Yes","Yes",54,420,600,25,263,-0.2336,0.0248,0.5094,0.5305,0.3708,-0.8771,0.7454,0.8425,389.844,439.845,370.406
"7115","38000304","38006024","Secondary_2nd","General","Public",4,"Male","Native","L2","L4","L4",35689,-0.2818,-0.1108,0.1126,NA,"Yes","No","Yes","Yes","Yes","Yes",36,210,NA,29,384,-0.5803,-0.4838,2.1635,0.9138,-0.0575,-0.5512,-0.9094,0.7186,462.297,367.7,412.619
"7116","38000304","38012405","Secondary_2nd","General","Public",4,"Male","Native","L4","L4","L4",43646,0.7777,1.1563,0.4257,"Yes, and I use it","Yes","No","Yes","Yes","Yes","No",30,180,240,25,295,0.745,-0.3701,0.5094,0.5305,0.3708,0.1218,0.7454,0.7186,393.454,494.521,426.961
"7117","38000304","38011115","Secondary_2nd","General","Public",4,"Male","Native","L4","L4","L4",34237,0.1508,-0.1108,-0.6847,"Yes, and I use it","Yes","Yes",NA,"Yes","Yes","Yes",16,90,210,12,157,NA,-0.3381,NA,-0.2926,0.317,-0.4849,-0.9094,-0.0746,386.365,437.114,366.11
"7118","38000304","38019924","Secondary_2nd","General","Public",4,"Male","Native","L2","L2","L2",30648,-0.3696,1.1563,-1.612,"Yes, and I use it","Yes","Yes","Yes","Yes","Yes","Yes",14,165,385,23,274,0.0039,1.5611,-0.8208,-0.3744,-0.5375,-0.1651,NA,0.206,397.475,456.056,387.197
"7119","38000304","38012287","Secondary_2nd","General","Public",4,"Male","Native","L4","L6","L6",51324,1.0478,1.1563,1.3201,"Yes, and I use it","Yes","No","Yes","Yes","Yes","Yes",17,420,600,25,273,-0.8747,2.5915,0.5094,1.3674,1.7359,0.1111,-1.4921,0.3997,450.049,453.532,374.86
"7120","38000304","38019348","Secondary_2nd","General","Public",4,"Female","Native","L2","L4","L4",39562,-0.0285,1.1563,-0.551,"Yes, but I don't use it","Yes","No","Yes",NA,"Yes","Yes",21,120,240,25,301,NA,-0.119,0.8931,1.0787,1.0558,0.4631,0.7454,0.8425,511.873,469.771,453.057
"7121","38000304","38003589","Secondary_2nd","General","Public",4,"Male","Native","L4","L2","L4",52745,2.1655,1.1563,0.7416,"Yes, and I use it","Yes","Yes","Yes","Yes","No","Yes",22,200,200,21,257,1.0389,0.6642,-0.8208,0.228,0.3708,0.1111,0.7454,-0.5306,545.152,527.599,488.741
"7122","38000304","38006448","Secondary_2nd","General","Public",4,"Male","Second-Generation","L6","L6","L6",50215,2.1655,1.1563,0.5144,"Yes, and I use it","No","No","Yes","Yes","No","No",16,165,220,23,251,-0.6002,-0.0944,0.5094,0.1123,0.3708,-0.4495,0.1104,-0.0746,599.503,602.912,535.592
"7123","38000304","38019326","Secondary_2nd","General","Public",4,"Female","Native","L4","L4","L4",43220,1.0478,0.0659,0.2654,"Yes, and I use it","Yes","No","Yes","Yes","Yes","Yes",8,150,350,21,271,-0.0405,0.1258,-0.4071,-0.1915,-0.3438,0.4631,0.1104,1.8135,414.94,456.455,400.729
"7124","38000304","38006993","Secondary_2nd","General","Public",4,"Female","Native","L4","L2","L4",33833,0.0768,0.0321,-0.9681,"Yes, but I don't use it","No","Yes","Yes","Yes","Yes","Yes",22,150,250,21,250,-0.6002,-1.0362,2.1635,2.4511,1.7359,1.3961,-1.8389,0.9277,363.493,432.561,449.07
"7125","38000304","38018151","Secondary_2nd","General","Public",4,"Female","Native","L6","L4","L6",44180,1.0478,-0.1108,1.0569,"Yes, and I use it","Yes","Yes","Yes","Yes","Yes","Yes",15,180,420,25,295,0.4046,2.5915,-0.8022,0.0683,0.9798,0.9799,-1.8389,0.2092,356.181,456.901,364.41
"7126","38000304","38017824","Secondary_2nd","General","Public",4,"Male","Native","L6","L6","L6",36839,0.0636,-1.4299,1.0764,"Yes, and I use it","Yes","No","Yes","Yes","No","No",18,165,385,23,274,-0.5803,-1.045,0.5094,0.5305,0.3708,-0.8771,-0.4195,0.5209,493.502,453.64,480.68
"7127","38000305","38006401","Secondary_2nd","Vocational","Private",3,"Male","Second-Generation","L6","L4","L6",28331,-0.2598,1.1563,-0.3934,"Yes, and I use it","Yes","Yes","Yes",NA,"Yes","Yes",14,300,300,52,309,0.0039,0.1823,-0.4228,-0.9073,0.3708,-1.1209,-0.212,0.1263,378.982,430.944,400.286
"7128","38000305","38002759","Secondary_2nd","Vocational","Private",3,"Female","Native","L5","L5","L5",35870,-0.2598,1.1563,0.423,"Yes, and I use it","Yes","Yes","Yes","Yes","Yes","Yes",18,200,150,30,238,-0.8747,-1.3121,-1.0796,-1.6194,0.3708,-0.8771,-0.8325,0.3265,337.739,309.129,333.626
"7129","38000305","38013108","Secondary_2nd","Vocational","Private",3,"Female","Native","L4","L2","L4",32640,0.1157,0.1927,-0.7433,"Yes, and I use it","No","No","Yes","Yes","No","Yes",6,200,150,30,238,-1.0029,0.6642,-2.1154,-2.4981,-1.9301,0.1246,-1.9943,-0.4671,277.004,351.286,346.932
"7130","38000305","38015262","Secondary_2nd","Vocational","Private",3,"Female","Native","L6","L2","L6",29544,-0.9969,0.1927,0.6843,"No","No","No","No","Yes","No","No",4,165,220,32,259,-0.7258,0.0248,-2.1154,0.0764,-0.3202,-0.9731,-0.0918,0.2594,364.921,412.81,412.959
"7131","38000305","38005284","Secondary_2nd","Vocational","Private",3,"Female",NA,"L4","L2","L4",20796,-0.2818,-1.1119,-1.2613,"No","No","No","No","No","Yes","No",6,220,275,32,245,-0.8747,-0.8735,-2.1154,0.5305,0.3708,-0.7946,0.7454,1.7952,348.448,306.355,351.468
"7132","38000305","38018669","Secondary_2nd","Vocational","Private",3,"Female","Second-Generation","L2","L2","L2",24837,-0.7273,-0.1108,-1.6809,"Yes, and I use it","Yes","No","Yes","Yes","Yes","Yes",6,220,440,32,251,0.0039,0.6642,0.5094,0.5217,-0.4595,-0.9854,0.7454,-0.0404,434.917,460.85,445.949
"7133","38000305","38014894","Secondary_2nd","Vocational","Private",3,"Female","Native","L4","L4","L4",47534,2.1655,1.1563,0.238,"Yes, and I use it","Yes","No","Yes","Yes","No","No",NA,220,110,49,352,-2.4162,-0.082,-0.4071,0.324,0.3708,-0.2111,-0.9094,-0.3318,400.615,389.955,374.437
"7134","38000305","38010179","Secondary_2nd","Vocational","Private",3,"Male","First-Generation","L3","L3","L3",37249,0.2834,1.1563,-0.4043,"Yes, and I use it","Yes","No","Yes","Yes","Yes","Yes",18,220,165,32,287,NA,0.3171,-0.6427,0.5305,0.3708,0.608,0.7454,-0.2039,456.017,378.699,369.022
"7135","38000305","38000502","Secondary_2nd","Vocational","Private",3,"Male","Native","L3","L3","L3",33277,0.0768,-0.6303,-0.8625,"Yes, and I use it","Yes","No","Yes","Yes","No","No",1,110,275,32,259,NA,-0.6981,-0.1379,-1.6194,-1.4849,-0.4849,0.7454,-0.0345,345.355,400.301,370.428
"7136","38000305","38016689","Secondary_2nd","Vocational","Private",3,"Male","Native","L4","L2","L4",28544,-0.7039,0.1927,-0.8732,"Yes, and I use it","Yes","No","Yes","No","No","No",NA,0,0,1,NA,-0.7413,-1.1053,0.5094,0.5305,-0.7778,0.5092,-1.8389,-1.7251,398.329,430.956,434.567
"7137","38000305","38007628","Secondary_2nd","Vocational","Private",3,"Female","Native","L3","L6","L6",27592,-0.7273,-1.0496,0.3233,"Yes, but I don't use it","No","Yes","Yes","Yes","Yes","Yes",56,220,165,32,265,-1.235,-1.2318,-0.8208,-2.4981,0.3708,-2.3316,0.7454,-1.0138,333.954,289.281,311.092
"7138","38000305","38005031","Secondary_2nd","Vocational","Private",3,"Male","Native","L4","L4","L4",37309,0.2293,-1.1119,-0.3651,"Yes, and I use it","Yes","No","Yes","Yes","Yes","Yes",8,240,300,35,248,-0.6051,-0.234,-1.4885,-1.2668,-0.1031,1.3961,NA,-0.1202,400.627,422.217,389.291
"7139","38000305","38001934","Secondary_2nd","Vocational","Private",3,"Male","Native","L3","L2","L3",30085,-0.831,-0.7026,-1.3311,"Yes, and I use it","No","No","Yes","Yes","Yes","No",35,275,440,32,231,-1.3831,0.2015,-2.1154,-1.8359,0.3708,1.8543,0.7454,2.5493,455.233,445.572,422.787
"7140","38000305","38015971","Secondary_2nd","Vocational","Private",3,"Male","Native","L4","L2","L4",28877,-1.2278,-0.7218,-0.4684,"Yes, and I use it","Yes","No","Yes","Yes","No","Yes",3,165,110,23,251,NA,1.5611,-0.8208,-2.4981,-0.0086,-0.8896,0.7454,-0.4114,409.111,386.804,369.244
"7141","38000305","38013553","Secondary_2nd","Vocational","Private",3,"Male","Native","L4","L4","L4",34372,-0.356,-0.1108,-0.3904,"Yes, and I use it","Yes","Yes","Yes","Yes","No","Yes",3,110,110,23,245,NA,0.0248,-0.5781,-0.0664,-0.7778,1.3961,-1.0369,-0.4671,470.779,505.468,474.045
"7142","38000305","38015923","Secondary_2nd","Vocational","Private",3,"Male","First-Generation","L6","L2","L6",32760,-0.0971,-0.7026,0.7612,"No","Yes","Yes","Yes","Yes","Yes","Yes",18,165,165,32,274,-2.4162,-0.6837,-1.4552,0.0475,0.1193,-1.0795,-0.0804,-0.4671,463.383,440.78,430.341
"7143","38000305","38005571","Secondary_2nd","Vocational","Private",3,"Female","Native","L4","L6","L6",36535,0.2293,-0.1639,-0.3399,"Yes, but I don't use it","No","No","Yes","Yes","No","No",NA,240,1860,25,NA,-0.8504,-0.3381,-0.4049,-0.3744,-0.0948,-1.0159,0.1104,-0.0374,415.589,411.416,418.793
"7144","38000305","38005748","Secondary_2nd","Vocational","Private",3,"Female","Native","L3","L3","L3",30037,-0.831,-0.1108,-0.9196,"Yes, and I use it","No","No","Yes","Yes","Yes","Yes",2,180,180,25,309,NA,-1.1579,-1.7339,-0.2865,-0.3035,-0.4495,-0.5605,-0.5224,510.938,427.886,430.275
"7145","38000305","38014665","Secondary_2nd","Vocational","Private",3,"Female","Native","L2","L2","L2",39172,0.5025,-1.0364,-1.5514,"Yes, and I use it","Yes","No","Yes","Yes","No","No",NA,720,720,102,NA,NA,-0.9807,-2.1154,-2.4981,-1.9301,-3.0877,-0.5704,-2.505,460.123,390.738,403.846
"7146","38000305","38010390","Secondary_2nd","Vocational","Private",3,"Female","Native","L6","L6","L6",29892,-0.2598,-0.6303,0.5525,"No","No","Yes","Yes","Yes","No","No",4,150,150,30,238,-0.7439,0.0248,-0.8208,-0.4767,-0.7778,-1.454,-0.9094,-0.6871,497.924,458.723,456.016
"7147","38000305","38014298","Secondary_2nd","Vocational","Private",3,"Female","Native","L4","L4","L4",22302,-0.831,-0.1108,-0.834,"Yes, and I use it","No","Yes","Yes","Yes","Yes","Yes",11,165,165,32,245,-0.1502,0.6642,-0.1522,0.1186,0.0125,-1.1296,0.1104,0.4517,449.454,480.219,443.62
"7148","38000305","38014423","Secondary_2nd","Vocational","Private",3,"Female","Native","L4","L4","L4",29791,-1.6287,-0.5113,-0.9307,"Yes, and I use it","No","No","Yes","Yes","No","No",5,165,165,32,237,0.0039,0.5073,-1.0286,-0.9216,-0.7778,-0.1314,-1.8389,1.4098,477.306,509.474,445.799
"7149","38000305","38010223","Secondary_2nd","Vocational","Private",3,"Female","Native","L4","L4","L4",44900,0.1508,-0.7218,-0.3754,"Yes, and I use it","Yes","No","Yes","Yes","No","No",5,165,165,32,237,0.0039,0.7934,-2.1154,-0.9308,-0.7778,0.1928,0.7454,0.3265,470.856,504.347,464.737
"7150","38000305","38016218","Secondary_2nd","Vocational","Private",3,"Female","Native","L6","L2","L6",41464,0.7777,-0.1108,0.9777,"Yes, and I use it","No","Yes","Yes","Yes","Yes","Yes",3,165,165,32,237,-1.4227,0.3171,0.125,0.7165,-0.7778,-0.1756,0.7454,-0.6237,439.252,487.429,420.503
"7151","38000305","38004938","Secondary_2nd","Vocational","Private",3,"Male","Native","L2","L4","L4",29674,-0.5975,-0.1108,-0.5631,"No","Yes","Yes","Yes","Yes","Yes","Yes",18,220,165,32,251,-0.3748,-0.5194,-1.2109,-1.2668,0.3708,-0.4849,0.7454,-0.4331,572.652,510.346,483.341
"7152","38000305","38010101","Secondary_2nd","Vocational","Private",3,"Male","Second-Generation","L6","L2","L6",32755,-0.831,1.1563,0.2454,"Yes, and I use it","No","No","Yes","No","No","Yes",5,110,165,32,251,NA,-0.2387,-0.3398,-0.2926,-0.7778,0.1717,0.7454,-0.308,545.512,507.49,476.514
"7153","38000305","38004245","Secondary_2nd","Vocational","Private",3,"Male","Native","L6","L4","L6",44020,0.0768,1.1563,1.4643,"Yes, and I use it","Yes","Yes","Yes","Yes","Yes","Yes",4,110,165,32,251,0.0039,-0.231,-0.3398,0.0211,0.3708,-0.1651,0.7454,-0.2039,316.869,358.181,300.592
"7154","38000305","38019818","Secondary_2nd","Vocational","Private",3,"Male","Native","L6","L1","L6",39118,0.7777,-0.1108,0.065,"No","Yes","Yes","Yes","Yes","No","Yes",34,165,165,32,231,-1.2699,-0.3381,0.5094,0.9562,0.3693,0.1111,0.7454,0.7186,374.375,413.069,458.597
"7155","38000305","38008259","Secondary_2nd","Vocational","Private",3,"Male","Native","L4","L2","L4",32322,-0.5975,1.1563,0.0715,"Yes, and I use it","No","No","Yes","No","No","No",NA,110,220,32,251,-1.1525,-0.4978,-0.8208,-0.0935,-0.7778,-1.0255,0.7454,0.1409,468.414,443.984,390.234
"7156","38000305","38015425","Secondary_2nd","Vocational","Private",3,"Male","Native","L4","L2","L4",45678,0.6093,-1.1119,0.1077,"Yes, and I use it","Yes","Yes","Yes","Yes","No","No",70,110,220,11,251,NA,-0.7513,2.0802,2.1765,1.0728,-3.0877,0.7454,-0.7535,508.747,496.551,480.168
"7157","38000305","38007815","Secondary_2nd","Vocational","Private",3,"Male","Native","L2","L2","L2",29531,-0.831,-1.3175,-1.6531,"Yes, and I use it","Yes","No","Yes","Yes","No","No",NA,220,385,40,259,-0.6873,0.2035,NA,NA,NA,-1.6327,0.1104,-2.505,374.838,352.995,311.425
"7158","38000305","38007822","Secondary_2nd","Vocational","Private",3,"Male","Native","L2","L3","L3",39314,0.0768,-0.1108,-0.7233,"Yes, but I don't use it","Yes","Yes","Yes","Yes","Yes","Yes",NA,180,315,35,216,-0.7439,-0.5942,-1.4458,0.2405,1.7359,-0.5424,-0.4195,-0.6871,512.481,450.158,409.442
"7159","38000305","38017207","Secondary_2nd","Vocational","Private",3,"Male","First-Generation","L2","L3","L3",26134,-1.6287,-0.1108,-1.2903,"No","No","Yes","Yes","Yes","No","Yes",10,220,385,40,259,-1.1531,-0.3381,0.5094,0.6496,1.7359,0.4748,-2.3326,0.219,479.493,509.039,480.365
"7160","38000305","38000291","Secondary_2nd","Vocational","Private",3,"Male","First-Generation","L2","L2","L2",23007,-0.7039,-1.4461,-1.8515,"Yes, and I use it","No","No","Yes","Yes","No","No",18,165,165,23,251,-0.7439,-1.2856,-0.3577,0.2773,-0.2152,0.1218,0.7454,-0.5056,447.174,351.499,460.753
"7161","38000305","38015371","Secondary_2nd","Vocational","Private",3,"Male","Native","L2","L3","L3",40309,0.2162,1.1563,-0.7281,"Yes, and I use it","No","No","No","No","No","No",NA,720,720,102,NA,NA,-0.1615,-2.1154,-2.4981,-1.9301,-3.0877,-1.8389,-2.3047,391.596,367.282,378.372
"7162","38000305","38009846","Secondary_2nd","Vocational","Private",3,"Male","Native","L2","L0","L2",28762,-0.5975,-0.8323,-1.6813,"Yes, and I use it","Yes","Yes","Yes","Yes","Yes","Yes",NA,165,165,32,251,-1.1281,-0.9454,NA,NA,NA,1.8543,-0.7571,2.5493,402.553,403.001,368.62
"7163","38000305","38016149","Secondary_2nd","Vocational","Private",3,"Male","Native","L4","L6","L6",37078,-0.2818,0.1927,0.1967,"Yes, and I use it","Yes","No","No","No","Yes","Yes",8,150,150,30,218,-0.2336,-0.9338,0.5583,0.7165,-0.8754,0.4631,0.7454,-2.505,414.659,365.94,420.94
"7164","38000305","38012138","Secondary_2nd","Vocational","Private",3,"Male","Native","L4","L3","L4",33019,-0.0835,-0.7218,-0.5228,"Yes, and I use it","Yes","No","Yes","Yes","No","No",NA,220,165,32,237,0.0039,-0.3381,-0.8208,-0.3744,-0.494,-1.0795,-1.8389,-0.4671,490.78,446.35,415.105
"7165","38000306","38018962","Secondary_2nd","General","Public",3,"Male","Native","L6","L6","L6",59410,0.2145,1.1563,1.8872,"Yes, and I use it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8837,0.1308,-0.0902,NA,NA,-0.7662,NA,1.3538,333.658,330.335,342.534
"7166","38000306","38007874","Secondary_2nd","General","Public",3,"Female","Native","L4","L4","L4",46233,0.3941,-0.6303,0.2315,"Yes, but I don't use it","No","No","Yes","Yes","Yes","Yes",23,240,240,43,241,0.2829,1.5611,0.0992,0.4447,1.7359,0.4094,-1.8389,1.9474,499.363,503.64,415.465
"7167","38000306","38011089","Secondary_2nd","General","Public",3,"Female","Native","L2","L1","L2",36012,0.2162,-0.1108,-1.6215,"No","No","No","Yes","No","Yes","Yes",34,240,240,43,241,0.5529,0.6642,1.3247,1.1228,0.8155,1.3961,-0.5704,1.7184,457.262,485.336,465.636
"7168","38000306","38012900","Secondary_2nd","General","Public",3,"Female","Native","L6","L6","L6",40672,0.7777,1.1563,1.2793,"Yes, but I don't use it","Yes","Yes","Yes","Yes","Yes","Yes",43,75,100,21,107,1.2517,0.514,0.5094,0.5305,-0.2714,-1.0255,0.1104,0.8425,444.248,517.942,513.933
"7169","38000306","38003083","Secondary_2nd","General","Public",3,"Female","Native","L6","L6","L6",43853,0.7777,-0.1108,0.7143,"Yes, but I don't use it","Yes","No","Yes","Yes","No","No",17,240,240,43,241,0.8033,0.9357,0.8061,-0.4678,-0.2152,-0.0958,0.7454,-1.7918,491.841,476.181,527.331
"7170","38000306","38012054","Secondary_2nd","General","Public",3,"Female","Native","L2","L2","L2",50113,0.3005,1.1563,-0.0699,"Yes, but I don't use it","No","Yes","Yes","Yes","No","Yes",27,240,240,43,241,0.8934,1.5043,0.8225,0.7736,0.3708,0.1111,NA,0.4097,439.406,542.731,464.176
"7171","38000306","38013286","Secondary_2nd","General","Public",3,"Female","Native","L4","L4","L4",38160,0.7777,-0.6303,0.4307,"Yes, and I use it","Yes","Yes","Yes","Yes","Yes","Yes",33,275,220,32,223,0.9373,1.5043,0.5094,-0.0034,0.7648,-0.1651,NA,1.0605,370.794,505.362,453.3
"7172","38000306","38001417","Secondary_2nd","General","Public",3,"Male","Native","L6","L4","L6",31981,-0.4113,0.0321,0.7946,"No","No","Yes","Yes","Yes","No","Yes",30,240,240,43,241,0.2829,-0.1515,0.5094,0.9138,0.0125,-0.61,-0.4195,0.2158,603.746,622.038,634.128
"7173","38000306","38001119","Secondary_2nd","General","Public",3,"Male","Native","L2","L2","L2",34920,-0.1892,-0.7218,-1.4757,"Yes, and I use it","Yes","No","Yes","Yes","No","Yes",9,220,220,40,223,-0.2683,-0.3776,0.5094,-0.0601,-0.2552,-0.5643,-0.9094,0.9277,586.171,573.927,612.253
"7174","38000306","38003888","Secondary_2nd","General","Public",3,"Male","Native","L4","L4","L4",39060,2.1655,1.1563,-0.0451,"Yes, and I use it","Yes","Yes","Yes","Yes","Yes","Yes",70,200,200,38,204,NA,-0.6837,1.1662,0.0795,0.3708,-0.4636,-0.9217,1.7184,576.294,527.962,546.562
"7175","38000306","38012542","Secondary_2nd","General","Public",3,"Male","Native","L6","L2","L6",39831,-0.522,-0.6303,0.7318,"Yes, and I use it","Yes","No","Yes","Yes","Yes","Yes",68,240,180,25,241,0.0039,-0.0621,0.125,-0.172,0.3708,0.5952,-0.5057,1.7184,387.001,435.485,384.543
"7176","38000306","38011282","Secondary_2nd","General","Public",3,"Male","Native","L2","L2","L2",45588,0.6062,1.1563,-0.815,"No","No","Yes","Yes","Yes","Yes","Yes",48,300,240,25,241,0.8351,-0.3381,1.5756,0.6098,1.7359,1.3961,0.1104,1.0016,492.754,509.347,516.407
